accidents,traffic_density,average_speed
25,9.1419,48.49
27,5.2618,36.906
20,1.3706,49.2506
21,5.7275,37.172
12,0.9133,25.3959
21,2.0379,20.5503
18,0.3111,36.783
30,5.1329,34.3562
11,0.8453,33.4382
15,4.6939,36.0892
27,9.3295,43.6086
23,7.1976,11.388
26,0.7741,28.2447
27,2.2421,30.1651
27,6.7366,14.6428
33,8.947,49.3975
17,0.3292,39.2769
22,8.1245,16.0633
23,5.6181,17.9217
24,5.4609,35.9129
28,9.5781,0.5747
28,7.4764,23.202
25,8.5012,17.1555
17,3.54,42.7001
24,5.5436,39.5647
18,6.1541,16.6048
18,3.2158,43.2398
18,5.7025,45.68
23,2.3666,27.6229
24,1.4338,7.9619
16,3.7397,38.5164
28,7.3929,15.9672
22,9.1619,26.3641
29,4.5771,2.2794
18,6.4282,25.0045
25,1.0304,19.0132
15,9.0446,34.3033
18,5.686,2.0392
24,7.8034,31.2473
23,7.9444,38.5978
11,2.5648,0.6389
13,5.2917,37.4982
26,9.6048,6.5102
18,0.8963,34.9028
22,6.8305,22.7638
18,9.6226,27.5996
17,3.0058,16.8674
23,8.6145,12.2733
19,9.3366,3.5524
17,7.4709,43.2345
20,2.3133,30.5215
27,3.34,49.14
16,0.3581,42.5226
16,8.3145,43.4817
22,8.4961,29.8925
16,6.3271,4.0471
27,3.5253,45.6698
15,0.7681,5.8943
19,7.5306,25.8573
15,7.2653,42.8428
29,9.126,23.6204
17,7.3053,8.2835
16,8.2869,18.6598
21,7.4595,49.4194
21,6.3069,49.988
21,4.2697,35.5417
26,9.0212,44.3996
24,6.5097,2.2103
27,3.9836,13.7986
17,0.8347,18.448
25,2.907,0.5999
24,5.4373,18.8481
16,2.7564,4.6516
16,2.2124,25.8705
12,5.2739,0.221
16,1.6982,13.5225
20,8.0041,43.3142
23,4.8437,10.6529
23,5.7386,3.2422
26,1.4738,12.4865
21,3.2458,41.3779
16,4.1009,29.3594
17,8.0821,29.3037
20,7.7016,0.0287
17,2.2298,23.6076
24,6.1618,13.2809
21,2.4346,16.8105
23,9.8825,29.9343
23,9.5212,43.717
19,5.6326,9.0828
29,6.989,38.4111
19,8.0143,2.4451
15,7.21,16.3365
27,6.9983,10.9456
24,9.5855,45.7792
11,5.9646,8.8999
26,6.363,28.9316
22,8.4927,8.2392
24,6.6989,23.6742
17,7.3293,20.67
20,2.3417,2.0679
18,3.7127,41.2934
14,1.473,39.0056
18,5.0577,13.8929
18,4.5573,30.6998
19,9.9716,18.1335
25,6.1121,38.4614
16,7.8644,34.6242
8,3.3401,4.5233
22,8.3155,42.2094
12,6.1508,8.9713
23,6.9699,8.7055
21,2.9443,36.6873
21,5.4864,9.1626
26,6.3404,6.1198
27,5.8909,16.7791
31,9.1519,41.9356
23,8.9827,8.8404
24,9.7098,16.9536
22,6.6743,14.3127
17,9.7191,17.803
28,8.3248,35.7136
21,2.7083,20.2733
25,4.2744,37.9788
29,2.3839,32.0202
11,0.042,18.055
19,1.8805,21.612
17,0.0406,35.1811
28,7.1984,26.7378
17,4.2553,43.417
28,3.1257,46.6592
26,7.6172,35.8854
32,8.3249,49.4604
26,9.753,29.8268
19,6.4201,1.9915
24,4.6153,25.2426
9,3.0526,11.5005
17,2.2232,16.6857
22,2.1293,24.5035
25,4.0919,14.7525
23,9.9179,15.4811
22,0.0085,20.1008
12,1.9721,14.3229
10,1.8839,8.475
24,7.1712,38.278
18,3.5248,19.7606
29,4.5726,41.5879
18,1.4862,44.1358
23,4.05,37.5482
25,1.032,19.8337
28,5.3304,36.0661
11,0.9794,7.761
26,7.9051,33.0558
23,5.666,20.3016
21,7.2397,32.7822
19,4.1852,37.7395
17,3.8149,28.1343
23,0.9821,32.1239
18,5.2386,10.6764
21,5.145,29.635
23,4.681,23.0237
24,7.4052,21.4026
24,8.325,20.5158
14,7.5079,15.5462
23,1.4387,15.2667
20,6.2206,34.9853
19,0.8032,27.89
19,6.9462,1.4976
23,3.8184,2.4263
6,1.325,28.506
19,8.6205,42.3142
23,6.1401,2.1989
17,3.5472,25.3603
12,0.3073,42.5568
22,5.3731,0.2224
22,9.2323,13.7897
24,5.9638,45.996
26,9.7165,4.0735
24,1.3645,30.3498
24,5.6831,25.3691
25,7.9813,7.584
21,5.2554,2.1244
20,0.9107,25.1294
17,5.8289,36.7565
21,6.1174,8.8621
32,7.2871,34.566
18,7.6121,27.3192
20,7.7077,17.8923
20,6.6344,33.2215
25,2.1581,9.5988
25,4.0424,22.8466
18,7.7613,27.4652
18,9.5343,22.9348
20,0.7895,19.8751
18,5.3554,37.0457
24,3.1252,32.805
13,2.2539,31.9731
23,5.0581,44.59
28,6.0609,49.675
16,0.0977,28.3602
27,7.8021,17.4134
26,8.1988,38.9438
19,9.6551,7.105
25,1.8064,25.6455
18,5.9455,26.2254
15,4.2663,49.1734
20,3.3483,49.5503
28,5.6563,39.9607
27,7.8238,23.6508
13,0.2305,27.3613
21,9.694,15.9871
27,8.0988,41.4923
16,7.5115,37.3273
31,7.6039,38.5713
14,3.8906,6.9338
28,7.5162,19.9317
15,3.8677,26.8676
18,8.9871,6.2329
19,1.7722,18.4312
18,2.9235,4.3716
17,5.5134,47.9421
18,3.1921,37.5632
20,4.2424,31.0374
23,4.9242,10.2428
31,8.5635,16.7064
13,5.2319,7.2242
15,3.6246,26.806
21,2.4774,41.0258
15,4.0868,0.9518
18,5.1574,5.1654
20,7.4611,11.4675
19,1.2105,35.7033
24,2.2161,44.699
14,3.7965,37.6506
25,3.604,26.2474
18,3.9175,5.2556
24,7.9352,37.7457
12,3.2415,5.282
20,5.019,17.3845
14,6.2391,15.3996
29,2.3218,17.9612
25,7.187,16.4765
15,5.4711,38.459
20,4.4678,8.5862
24,8.0978,42.2923
21,2.435,42.913
13,8.8318,24.5463
22,5.6105,5.3074
17,6.0917,28.7704
25,8.7506,41.0466
24,8.1758,14.4737
19,6.0156,41.8874
18,7.5319,33.8459
21,4.3332,49.3623
18,5.4738,41.2356
14,0.6207,10.075
18,0.8986,22.4502
23,8.2943,5.1754
18,0.5967,3.4835
13,1.694,35.3027
30,7.9583,45.6466
21,0.0115,48.6788
22,2.824,13.5233
22,5.8404,10.0886
22,5.9545,28.011
31,7.7715,10.043
20,5.0593,14.7954
18,5.094,41.8613
19,7.2531,40.5231
25,4.9862,44.7537
15,6.0849,24.1122
22,8.9777,28.2043
15,4.0145,38.5295
18,3.8513,11.9633
17,0.0355,41.1547
13,6.1343,0.8779
14,0.2977,39.883
22,5.0415,38.7954
24,8.0423,15.089
24,5.4992,36.3956
19,2.6964,10.6997
24,7.8617,28.8116
24,2.6972,35.0293
14,7.3303,35.7349
31,6.1026,49.1468
16,1.7,9.1003
22,9.0513,24.0399
20,2.0064,44.0052
28,9.8959,28.0756
19,0.0731,43.8195
14,2.6348,21.7029
17,1.9986,39.7676
22,0.1399,43.5025
27,7.3237,42.322
22,6.9343,43.5683
13,7.9235,10.9777
15,2.567,21.9492
18,4.4434,8.7286
20,6.5911,9.0271
16,4.3977,24.3914
27,6.9733,48.0044
18,6.3397,29.5956
11,1.1465,42.6923
16,7.8104,46.8592
23,7.2068,4.3288
23,6.5583,8.1032
21,1.5509,14.5421
18,2.68,30.8389
20,3.9318,3.0865
22,2.7993,39.3327
16,2.2781,3.1894
23,8.0536,7.9216
31,6.3823,19.0854
17,5.6547,27.886
22,2.2595,44.0752
18,9.1808,48.1865
23,1.9118,44.2321
20,7.9495,5.3522
21,9.6667,31.5615
25,7.2709,22.0857
22,9.9286,6.2896
15,6.5105,27.7556
23,2.1746,17.8329
19,2.0382,17.2894
11,3.2456,4.7223
13,0.0713,48.9426
31,6.817,36.298
23,2.6867,14.0167
26,8.1518,45.8738
17,3.5917,47.4044
25,4.7996,40.5187
24,9.6569,32.9658
14,2.4217,18.8188
29,7.2125,21.7173
21,7.5512,22.7506
19,2.21,47.4381
19,5.01,38.0067
18,3.502,14.6007
20,7.7191,31.232
20,6.2248,29.695
25,4.7598,40.6063
27,7.7936,4.7654
19,2.3516,35.0636
23,7.5362,16.5585
16,8.6537,6.4816
19,8.7862,36.5887
22,7.8367,16.5823
19,4.0801,36.5062
24,9.8181,8.1218
18,3.7959,49.2964
24,6.3863,40.1704
15,1.6107,14.4576
29,9.8045,37.0262
25,7.0399,6.79
22,7.5338,32.6719
18,0.6578,2.9818
30,7.6342,16.6694
15,7.7472,48.9231
25,6.7177,6.046
22,2.9191,29.8712
19,4.8969,3.5303
22,1.1043,33.4701
17,4.7159,13.9331
16,2.4382,15.4988
18,3.491,16.8901
15,1.626,10.2578
23,2.3005,47.0829
21,0.7657,45.2916
22,9.199,43.5008
18,5.3041,5.3223
19,3.9674,11.6722
24,5.3503,30.6113
24,6.2829,48.5186
24,9.2188,30.2409
16,1.7869,16.3551
18,2.9555,40.8702
26,9.7579,6.7715
24,3.7119,44.0871
12,0.2256,48.7338
14,1.4764,48.3826
19,0.2634,7.3848
25,9.8992,27.4804
20,2.7887,29.246
27,9.2354,9.7459
25,9.9589,27.3389
30,5.9984,32.3269
12,0.332,16.4481
17,0.8159,15.784
27,4.8159,3.0119
29,4.0617,47.8413
19,6.0618,40.1808
27,4.3885,37.9725
26,9.3408,1.0889
22,5.3474,31.2155
21,6.9373,9.0314
23,8.9649,33.0859
25,1.4687,31.0578
22,2.2973,42.5963
24,1.0732,12.7717
24,1.3964,1.3731
16,5.1258,45.7055
22,3.2118,45.4318
26,4.2317,22.793
23,9.8249,3.9044
15,1.567,24.8984
14,5.4081,26.2007
18,0.9887,41.0863
18,3.185,35.8551
16,5.2753,3.5402
18,9.4663,35.2669
13,3.9123,6.787
18,0.6491,4.4736
24,3.8816,19.9304
19,1.4574,3.8682
20,2.2999,41.4634
20,6.1809,23.1565
17,0.6742,29.3502
26,4.6472,28.8432
18,6.0946,48.9055
15,4.2186,45.7891
17,0.1913,42.4564
21,9.8552,19.1635
17,3.6712,7.255
19,7.7858,29.5934
12,3.2565,22.0158
21,4.7502,11.2763
13,3.8846,4.8846
16,3.4254,21.8047
19,0.2185,32.5434
24,3.6002,31.2695
26,8.8949,38.6961
25,6.9039,23.3277
19,1.4542,16.082
18,5.9116,26.935
25,8.9223,48.7503
21,7.0003,2.2545
25,1.4868,26.4333
21,8.6783,16.4632
21,3.0154,5.2675
24,4.5408,21.7335
14,5.2614,32.0582
27,8.5051,26.4083
23,9.3161,1.4588
29,9.2965,28.9559
7,0.0795,11.6001
24,9.2189,17.0738
20,0.5439,15.6102
24,2.6577,42.9257
15,5.1499,2.3787
22,4.7993,17.3998
21,6.0471,19.7408
22,4.7945,30.9417
30,9.3438,39.4482
16,2.4055,36.3833
17,2.7402,37.6311
30,9.2074,9.6194
21,0.7674,45.5869
29,6.0956,20.7074
29,6.8174,0.5555
21,5.0554,33.4048
27,6.9423,30.2001
18,1.7275,6.2979
31,8.5263,47.9934
10,1.4003,28.0782
12,4.0081,23.4632
